DIFF_FROM_NEIGHBOR_AVE_LIST_PRICE,HOA_FEES,YRS_SINCE_REMOD,AGE_OF_HOME,PROPERTY_TYPE_Condo/Co-op,PROPERTY_TYPE_Multi-Family (2-4 Unit),BTH_STYLE_M,KITCH_STYLE_M,trend
-90346.48575949368,198.0,5.0,5.0,1,0,1,1,53.658885394781244
-340405.73777173896,565.0,36.0,153.0,1,0,0,0,53.82884980492944
-88871.76033057856,0.0,139.0,139.0,0,1,0,0,53.44233391370959
-170346.48575949366,150.0,10.0,129.0,1,0,1,1,53.658885394781244
-221503.5923344948,487.0,55.0,55.0,1,0,1,0,52.502177730649684
-238003.5923344948,402.0,54.0,54.0,1,0,1,1,51.3171949018134
-12503.59233449481,250.0,2.0,109.0,1,0,1,1,51.3171949018134
-10009.938461538404,0.0,139.0,139.0,0,0,0,0,49.76020481246014
-42503.59233449482,0.0,59.0,59.0,0,0,0,0,52.12104274268022
-248824.10777626198,175.0,117.0,117.0,1,0,1,1,52.82029713961896
305175.892223738,325.0,7.0,109.0,0,0,1,1,53.44233391370959
-194824.10777626198,175.0,18.0,114.0,1,0,1,1,52.12104274268022
-122451.97999999998,0.0,58.0,58.0,0,0,0,0,52.82029713961896
116470.838028169,282.0,14.0,14.0,0,0,1,1,51.725453886390845
341273.7281553398,0.0,3.0,114.0,0,1,1,1,52.12104274268022
-339712.0365853659,90.0,14.0,114.0,1,0,1,1,51.3171949018134
-13529.161971830996,300.0,11.0,11.0,1,0,1,1,51.725453886390845
-93529.161971831,0.0,80.0,80.0,0,0,1,1,53.17250077097781
-152629.161971831,250.0,32.0,32.0,0,0,0,1,53.45752870357929
-165852.2868686869,0.0,109.0,109.0,0,0,0,0,53.658885394781244
110373.72815533976,0.0,17.0,114.0,0,1,0,0,53.82884980492944
-77529.161971831,225.0,2.0,2.0,0,0,1,0,49.35953726574161
-298512.41870824056,418.0,13.0,55.0,1,0,0,1,51.3171949018134
-194824.10777626198,200.0,15.0,114.0,1,0,1,1,51.725453886390845
-681344.096196868,223.0,44.0,120.0,1,0,1,1,53.54438576992164
1587.5812917594449,0.0,2.0,69.0,0,1,1,1,52.502177730649684
26587.581291759445,0.0,10.0,104.0,0,1,1,1,53.73336218674199
-24412.418708240555,399.0,8.0,8.0,1,0,1,1,51.725453886390845
66487.58129175943,0.0,21.0,21.0,0,0,0,0,50.95775611199314
-74412.41870824057,164.0,32.0,119.0,1,0,0,0,49.76020481246014
75587.58129175943,0.0,4.0,99.0,0,0,0,1,49.76020481246014
-123512.41870824054,0.0,85.0,85.0,0,0,0,0,53.84929272353954
75587.58129175943,0.0,99.0,99.0,0,0,0,0,51.725453886390845
1587.5812917594449,0.0,5.0,59.0,0,0,0,1,52.502177730649684
-208512.41870824056,250.0,13.0,99.0,1,0,1,1,53.73336218674199
-148824.10777626198,180.0,2.0,91.0,1,0,1,1,52.502177730649684
-204412.41870824056,200.0,13.0,109.0,1,0,1,1,50.95775611199314
-115412.41870824054,213.0,19.0,104.0,1,0,1,1,51.3171949018134
-44412.418708240555,183.0,2.0,119.0,1,0,1,1,52.12104274268022
-64412.418708240555,200.0,2.0,130.0,1,0,1,1,53.17250077097781
-335344.096196868,562.0,13.0,109.0,1,0,0,0,52.502177730649684
-110344.096196868,931.0,13.0,99.0,1,0,0,0,52.82029713961896
686175.892223738,0.0,114.0,114.0,0,1,1,1,51.725453886390845
-361344.096196868,440.0,37.0,129.0,1,0,0,0,52.502177730649684
412235.24561403506,0.0,38.0,119.0,0,1,0,0,50.95775611199314
-24824.107776261983,0.0,94.0,94.0,0,0,1,1,52.502177730649684
-14805.0,318.0,3.0,104.0,1,0,0,1,50.57781073690932
-14805.0,247.0,33.0,99.0,1,0,1,1,52.12104274268022
-350344.096196868,435.0,36.0,139.0,1,0,1,1,53.658885394781244
35175.89222373802,200.0,2.0,2.0,1,0,1,1,49.76020481246014
62235.245614035055,210.0,2.0,2.0,0,0,1,1,49.76020481246014
144287.9634146341,228.0,12.0,109.0,0,0,0,1,52.12104274268022
-245529.16197183105,469.0,35.0,89.0,1,0,0,0,52.82029713961896
37370.83802816901,0.0,84.0,84.0,0,1,0,0,52.12104274268022
-162530.161971831,403.0,13.0,13.0,1,0,1,1,51.725453886390845
-372529.161971831,200.0,30.0,94.0,1,0,0,0,53.45752870357929
-212529.16197183105,0.0,129.0,129.0,0,1,0,0,50.57781073690932
187370.83802816886,0.0,114.0,114.0,0,1,0,0,51.3171949018134
262470.838028169,0.0,3.0,114.0,0,1,1,1,52.12104274268022
86470.838028169,0.0,3.0,114.0,0,1,1,1,52.12104274268022
136470.838028169,0.0,9.0,114.0,0,1,1,1,53.74985170016183
282470.838028169,0.0,10.0,114.0,0,1,1,1,51.3171949018134
-163529.161971831,0.0,129.0,129.0,0,1,0,0,53.82884980492944
-97872.76033057856,200.0,2.0,119.0,1,0,1,1,50.95775611199314
-112629.161971831,150.0,13.0,98.0,1,0,1,1,51.725453886390845
-85712.03658536589,0.0,39.0,89.0,0,0,0,0,53.82884980492944
-263529.161971831,0.0,15.0,14.0,1,0,1,1,51.3171949018134
-232629.16197183105,270.0,30.0,30.0,0,0,1,1,52.82029713961896
-42629.161971831,0.0,2.0,129.0,0,1,0,1,53.17250077097781
-316629.161971831,424.0,57.0,57.0,1,0,0,0,49.35953726574161
-47415.37179487182,300.0,17.0,17.0,1,0,1,1,51.725453886390845
-162629.161971831,200.0,19.0,114.0,1,0,0,1,51.725453886390845
7370.838028169004,200.0,114.0,114.0,1,0,1,1,50.95775611199314
16470.838028169004,0.0,4.0,91.0,0,0,1,0,52.12104274268022
270373.7281553398,0.0,7.0,119.0,0,1,1,1,52.12104274268022
-84346.48575949366,268.0,7.0,7.0,1,0,1,1,49.76020481246014
-17529.161971830996,0.0,3.0,109.0,0,1,0,0,53.45752870357929
-259405.73777173905,283.0,29.0,118.0,1,0,1,1,49.76020481246014
89594.26222826098,219.0,7.0,129.0,1,0,1,1,49.35953726574161
-410405.73777173896,181.0,20.0,120.0,1,0,1,1,52.82029713961896
-843016.4602272727,468.0,10.0,10.0,1,0,0,0,52.502177730649684
489594.26222826104,280.0,6.0,6.0,1,0,1,1,51.3171949018134
1190594.262228261,0.0,14.0,129.0,0,1,1,1,52.502177730649684
686094.262228261,0.0,10.0,119.0,0,1,1,1,53.45752870357929
639594.262228261,286.0,16.0,120.0,0,0,1,0,51.725453886390845
-858116.4602272727,498.0,15.0,15.0,1,0,1,1,50.95775611199314
1585594.262228261,0.0,9.0,22.0,0,0,0,0,51.725453886390845
1289594.262228261,1431.0,17.0,17.0,1,0,0,0,51.725453886390845
365594.2622282609,277.0,13.0,139.0,0,0,0,0,50.159076084991646
289594.26222826104,258.0,17.0,129.0,1,0,1,1,51.725453886390845
689655.903803132,1324.0,10.0,10.0,1,0,0,1,52.12104274268022
-139016.4602272727,1622.0,19.0,19.0,1,0,1,1,51.725453886390845
-390405.73777173896,252.0,23.0,119.0,0,0,0,1,52.82029713961896
1156983.5397727273,2299.0,6.0,6.0,1,0,0,0,52.12104274268022
-34405.73777173902,184.0,11.0,129.0,0,0,1,1,50.95775611199314
109653.51424050632,374.0,11.0,11.0,1,0,1,1,53.84929272353954
-610405.737771739,232.0,3.0,129.0,1,0,1,1,50.57781073690932
-140346.48575949366,638.0,12.0,12.0,1,0,0,0,51.725453886390845
-710405.737771739,192.0,14.0,120.0,1,0,1,1,51.725453886390845
85594.26222826098,550.0,12.0,120.0,1,0,1,0,51.725453886390845
-230405.73777173905,110.0,11.0,120.0,1,0,1,0,50.95775611199314
989655.903803132,1396.0,10.0,10.0,1,0,0,0,52.12104274268022
-509505.73777173896,350.0,38.0,114.0,1,0,0,0,50.159076084991646
-414405.73777173896,248.0,16.0,119.0,1,0,1,1,52.12104274268022
584990.0615384616,0.0,19.0,119.0,0,1,0,0,50.159076084991646
88990.0615384616,458.0,11.0,11.0,1,0,1,1,50.95775611199314
49990.0615384616,431.0,11.0,11.0,1,0,1,1,50.159076084991646
231496.4076655052,427.0,4.0,4.0,1,0,1,1,49.76020481246014
-201009.9384615384,360.0,34.0,99.0,1,0,1,1,50.159076084991646
-100727.45945945947,0.0,77.0,77.0,0,0,0,0,53.73336218674199
-94727.45945945947,0.0,59.0,59.0,0,0,0,0,52.502177730649684
450172.5405405405,0.0,11.0,114.0,0,1,1,1,50.159076084991646
-501238.0294117647,427.0,36.0,64.0,1,0,0,0,50.57781073690932
-120727.45945945947,368.0,22.0,22.0,0,0,0,0,53.17250077097781
-169727.45945945947,0.0,2.0,104.0,1,0,1,1,51.725453886390845
101587.58129175943,0.0,10.0,128.0,0,0,1,1,51.3171949018134
-74412.41870824057,250.0,14.0,14.0,0,0,1,1,50.159076084991646
-9827.459459459467,0.0,14.0,96.0,0,0,1,1,50.159076084991646
36175.89222373802,200.0,14.0,89.0,1,0,1,1,49.35953726574161
-264824.107776262,426.0,13.0,119.0,1,0,1,1,49.76020481246014
-274824.107776262,278.0,15.0,99.0,1,0,1,1,51.725453886390845
-263924.107776262,192.0,13.0,114.0,1,0,1,1,50.159076084991646
-363924.1077762621,205.0,15.0,119.0,1,0,0,0,50.159076084991646
-163924.10777626198,150.0,18.0,114.0,1,0,0,0,50.95775611199314
-14824.107776261984,200.0,19.0,99.0,1,0,1,1,50.95775611199314
105175.89222373805,210.0,119.0,119.0,1,0,1,1,52.82029713961896
65175.892223738025,0.0,7.0,77.0,0,0,1,1,50.159076084991646
301175.892223738,244.0,9.0,99.0,1,0,0,1,51.725453886390845
-234824.10777626198,210.0,5.0,119.0,1,0,1,1,49.76020481246014
-263946.4683301344,125.0,6.0,139.0,1,0,1,1,53.658885394781244
-218824.10777626198,200.0,19.0,114.0,1,0,1,1,50.95775611199314
116175.89222373805,0.0,19.0,67.0,0,0,1,1,53.17250077097781
-198824.10777626198,250.0,14.0,79.0,1,0,0,1,52.12104274268022
-244824.10777626198,250.0,119.0,119.0,1,0,1,1,52.502177730649684
-113824.10777626195,200.0,2.0,139.0,1,0,1,1,52.12104274268022
-164824.10777626198,231.0,11.0,114.0,1,0,1,1,49.76020481246014
25175.892223738017,0.0,64.0,64.0,0,0,1,0,51.3171949018134
336174.892223738,0.0,9.0,94.0,0,0,1,1,51.3171949018134
-228824.10777626198,258.0,33.0,120.0,1,0,0,1,50.57781073690932
-164824.10777626198,390.0,30.0,30.0,1,0,0,0,49.095744430692214
-264824.107776262,200.0,114.0,114.0,1,0,0,0,49.76020481246014
-308824.107776262,200.0,33.0,99.0,1,0,0,0,49.76020481246014
-204824.10777626198,275.0,7.0,99.0,1,0,1,0,52.502177730649684
-184824.10777626198,200.0,15.0,129.0,1,0,1,1,52.502177730649684
338655.903803132,1026.0,3.0,109.0,1,0,0,0,51.3171949018134
-520405.73777173896,242.0,35.0,119.0,1,0,1,1,51.725453886390845
-410405.73777173896,506.0,8.0,120.0,1,0,1,1,49.76020481246014
-280405.73777173896,649.0,17.0,17.0,1,0,1,1,52.12104274268022
-1048270.4602272728,404.0,15.0,15.0,1,0,1,1,50.159076084991646
-270405.73777173896,600.0,4.0,4.0,1,0,1,1,53.17250077097781
134655.90380313198,753.0,2.0,30.0,1,0,1,1,51.725453886390845
-298805.0,389.0,13.0,13.0,1,0,0,0,52.12104274268022
-411344.096196868,332.0,37.0,119.0,1,0,1,1,51.725453886390845
-9405.737771739019,670.0,12.0,12.0,1,0,1,1,52.12104274268022
430653.5142405064,784.0,13.0,13.0,1,0,0,0,50.57781073690932
26470.838028169004,0.0,18.0,99.0,0,1,0,0,53.74985170016183
15287.963414634109,0.0,119.0,119.0,0,0,0,0,53.44233391370959
76470.838028169,0.0,8.0,120.0,0,1,1,1,53.82884980492944
-623405.737771739,155.0,36.0,154.0,0,0,0,1,50.159076084991646
-480405.73777173896,200.0,13.0,120.0,1,0,1,1,52.82029713961896
-262503.5923344948,271.0,99.0,99.0,1,0,0,1,49.76020481246014
-189406.73777173905,330.0,13.0,119.0,1,0,1,1,51.3171949018134
-285503.5923344948,406.0,49.0,79.0,1,0,0,0,50.95775611199314
287496.4076655052,0.0,99.0,99.0,0,1,0,0,52.12104274268022
-57503.59233449482,285.0,18.0,89.0,1,0,1,1,53.73336218674199
-192503.5923344948,316.0,39.0,99.0,1,0,0,0,49.35953726574161
-264824.107776262,120.0,11.0,89.0,1,0,1,1,52.502177730649684
486175.89222373796,0.0,9.0,107.0,0,0,0,1,52.82029713961896
555653.5142405063,1102.0,13.0,13.0,1,0,1,1,53.54438576992164
-188853.18461538453,746.0,12.0,12.0,1,0,0,0,49.095744430692214
-54727.45945945948,175.0,5.0,22.0,0,0,1,1,50.57781073690932
-82451.97999999997,0.0,64.0,64.0,0,0,1,1,53.74985170016183
170172.54054054053,0.0,16.0,99.0,0,1,0,0,51.725453886390845
-184727.4594594595,233.0,17.0,17.0,1,0,0,0,50.159076084991646
-20727.459459459467,0.0,69.0,69.0,0,0,0,0,52.502177730649684
447548.02,0.0,2.0,109.0,0,1,1,0,50.57781073690932
-129827.45945945947,0.0,119.0,119.0,0,0,0,0,50.159076084991646
195272.5405405405,0.0,124.0,124.0,0,1,0,0,53.17250077097781
49272.540540540525,0.0,4.0,51.0,0,0,1,1,50.95775611199314
-84727.45945945947,0.0,2.0,59.0,0,0,1,1,50.159076084991646
100272.54054054053,0.0,99.0,99.0,0,1,0,0,50.159076084991646
116470.838028169,0.0,2.0,114.0,0,1,0,0,53.82884980492944
1089594.262228261,353.0,2.0,149.0,1,0,0,0,53.17250077097781
-635344.096196868,296.0,14.0,135.0,1,0,0,1,52.502177730649684
186470.83802816886,0.0,7.0,114.0,0,1,1,1,51.3171949018134
-360405.73777173896,204.0,33.0,144.0,1,0,0,0,52.82029713961896
-238764.7543859649,230.0,18.0,114.0,1,0,0,0,52.502177730649684
-384405.73777173896,165.0,32.0,120.0,1,0,0,1,52.12104274268022
36470.83802816901,0.0,2.0,104.0,0,1,1,1,51.725453886390845
-610345.096196868,702.0,40.0,69.0,1,0,0,0,49.76020481246014
638655.903803132,609.0,13.0,120.0,1,0,1,1,50.95775611199314
1814655.9038031318,569.0,13.0,129.0,1,0,1,1,51.3171949018134
6470.838028169004,0.0,3.0,124.0,0,0,1,1,52.12104274268022
189594.26222826095,412.0,37.0,139.0,1,0,1,1,50.159076084991646
1185594.262228261,250.0,19.0,119.0,1,0,0,0,50.159076084991646
-194405.73777173905,275.0,34.0,120.0,1,0,1,1,50.95775611199314
538655.903803132,423.0,2.0,138.0,1,0,0,0,50.159076084991646
-760444.096196868,213.0,2.0,109.0,1,0,1,1,50.57781073690932
1139594.262228261,381.0,2.0,149.0,1,0,0,0,53.17250077097781
61235.245614035055,199.0,2.0,139.0,1,0,1,1,51.3171949018134
12370.838028169004,0.0,14.0,14.0,0,1,1,1,52.12104274268022
-311344.096196868,792.0,19.0,19.0,1,0,1,1,52.12104274268022
-545344.096196868,459.0,69.0,91.0,1,0,0,0,50.95775611199314
-601344.096196868,329.0,36.0,109.0,1,0,0,0,51.3171949018134
284470.838028169,0.0,3.0,119.0,0,1,1,1,50.95775611199314
-31344.096196867988,734.0,39.0,122.0,1,0,1,1,51.3171949018134
111235.24561403506,0.0,119.0,119.0,0,1,0,0,52.12104274268022
-475344.096196868,517.0,45.0,138.0,1,0,0,0,51.725453886390845
15594.26222826098,161.0,159.0,159.0,1,0,1,1,52.502177730649684
-261344.09619686802,433.0,4.0,129.0,1,0,1,1,50.159076084991646
-590444.096196868,263.0,38.0,129.0,1,0,0,0,52.12104274268022
287235.24561403506,0.0,49.0,114.0,0,1,0,0,51.725453886390845
-264586.6813186813,155.0,14.0,119.0,1,0,1,1,53.74985170016183
-64586.68131868134,232.0,14.0,119.0,1,0,1,1,53.82884980492944
-124824.10777626195,150.0,2.0,119.0,1,0,1,1,49.35953726574161
-287529.161971831,163.0,99.0,99.0,1,0,1,1,51.725453886390845
-64824.107776261975,180.0,11.0,114.0,1,0,1,1,52.12104274268022
-204824.10777626198,225.0,14.0,114.0,1,0,1,1,52.82029713961896
186373.72815533978,0.0,4.0,114.0,0,1,1,0,50.95775611199314
-148512.41870824056,0.0,69.0,69.0,0,0,0,0,50.95775611199314
-238529.16197183105,453.0,35.0,89.0,1,0,1,1,53.17250077097781
611175.892223738,0.0,1.0,114.0,0,1,1,1,51.725453886390845
7370.838028169004,0.0,14.0,104.0,0,1,1,1,50.159076084991646
236470.83802816892,0.0,9.0,114.0,0,1,1,1,49.35953726574161
-183529.16197183105,300.0,15.0,15.0,0,0,1,1,50.95775611199314
-133529.161971831,0.0,84.0,84.0,0,0,0,0,51.725453886390845
835175.892223738,0.0,22.0,139.0,0,0,0,1,51.3171949018134
36075.89222373802,0.0,6.0,119.0,0,0,1,1,50.159076084991646
-263529.161971831,284.0,39.0,49.0,1,0,0,0,50.95775611199314
261175.89222373802,280.0,12.0,119.0,1,0,1,1,52.502177730649684
111470.838028169,0.0,40.0,40.0,0,1,0,0,52.82029713961896
511496.4076655053,0.0,19.0,104.0,0,1,0,0,53.54438576992164
-123529.161971831,395.0,13.0,120.0,1,0,1,1,50.95775611199314
11235.245614035057,0.0,5.0,119.0,0,0,0,1,50.159076084991646
-238824.10777626198,297.0,32.0,120.0,1,0,0,0,51.725453886390845
-62629.161971830996,0.0,12.0,12.0,0,0,1,1,50.159076084991646
454287.96341463405,0.0,4.0,91.0,0,1,0,0,50.95775611199314
21128.23966942145,175.0,2.0,114.0,1,0,1,1,50.159076084991646
-128764.75438596494,170.0,12.0,12.0,1,0,1,1,50.57781073690932
-209505.73777173905,484.0,20.0,20.0,1,0,0,1,50.159076084991646
35175.89222373802,152.0,2.0,94.0,1,0,1,1,51.725453886390845
-164824.10777626198,200.0,2.0,2.0,1,0,1,1,49.35953726574161
-125852.28686868688,205.0,2.0,89.0,1,0,1,1,49.35953726574161
-162138.0294117647,0.0,89.0,89.0,0,0,0,0,52.502177730649684
-98412.41870824057,0.0,74.0,74.0,0,0,1,1,50.95775611199314
-194412.41870824056,215.0,2.0,99.0,1,0,1,1,49.35953726574161
-205852.2868686869,0.0,69.0,69.0,0,0,0,0,52.82029713961896
-122138.02941176473,0.0,14.0,89.0,0,0,0,0,52.82029713961896
-110852.28686868688,0.0,10.0,57.0,0,0,1,1,52.502177730649684
-15752.286868686904,0.0,4.0,96.0,0,0,1,1,52.502177730649684
263247.7131313131,0.0,134.0,134.0,0,0,0,0,53.17250077097781
-88412.41870824057,250.0,21.0,99.0,1,0,0,0,52.502177730649684
43247.713131313096,0.0,7.0,112.0,0,0,1,0,52.82029713961896
-115752.28686868688,0.0,3.0,62.0,0,0,0,1,53.17250077097781
-110752.28686868688,0.0,3.0,99.0,0,0,1,1,50.57781073690932
303247.7131313131,0.0,2.0,159.0,0,1,1,1,50.95775611199314
-218512.41870824056,175.0,13.0,49.0,1,0,0,0,49.76020481246014
-85852.2868686869,0.0,6.0,59.0,0,0,1,1,52.82029713961896
503247.7131313132,0.0,3.0,114.0,0,0,1,1,52.12104274268022
-126752.28686868688,0.0,69.0,69.0,0,0,0,0,52.12104274268022
-140752.2868686869,0.0,69.0,69.0,0,0,0,0,50.57781073690932
33247.713131313096,0.0,63.0,63.0,0,0,0,0,50.159076084991646
564247.7131313131,0.0,22.0,107.0,0,0,0,0,50.159076084991646
-198412.41870824056,200.0,18.0,109.0,1,0,1,1,49.35953726574161
-25852.286868686904,0.0,9.0,69.0,0,0,0,0,50.57781073690932
-156752.2868686869,0.0,7.0,89.0,0,0,0,1,52.502177730649684
39247.713131313096,0.0,199.0,199.0,0,0,0,0,52.502177730649684
-146752.2868686869,175.0,14.0,99.0,1,0,0,0,51.3171949018134
-76752.2868686869,0.0,6.0,81.0,0,0,0,1,51.3171949018134
-185852.2868686869,0.0,90.0,90.0,0,0,0,0,49.35953726574161
25587.581291759445,0.0,109.0,109.0,0,0,1,0,51.725453886390845
-86752.2868686869,0.0,4.0,59.0,0,0,1,1,51.3171949018134
36487.581291759445,0.0,30.0,30.0,0,0,0,1,50.95775611199314
-116752.28686868688,0.0,2.0,63.0,0,0,0,1,51.725453886390845
-130727.45945945947,0.0,2.0,59.0,0,0,1,1,49.35953726574161
-380752.28686868685,303.0,2.0,59.0,1,0,1,1,52.12104274268022
-116752.28686868688,0.0,4.0,92.0,0,0,1,1,51.3171949018134
-16752.286868686904,0.0,18.0,54.0,0,0,0,0,50.95775611199314
79247.7131313131,0.0,3.0,99.0,0,0,1,1,51.3171949018134
174147.7131313131,0.0,109.0,109.0,0,1,0,0,50.57781073690932
-4827.459459459467,0.0,119.0,119.0,0,0,0,0,50.57781073690932
-140752.2868686869,0.0,5.0,63.0,0,0,0,1,49.76020481246014
-361238.0294117647,149.0,99.0,99.0,1,0,0,0,51.725453886390845
-9827.459459459467,0.0,4.0,59.0,0,0,0,0,51.3171949018134
-274412.41870824056,70.0,35.0,109.0,1,0,0,0,53.17250077097781
64147.713131313096,0.0,9.0,34.0,0,0,0,0,50.159076084991646
-168805.0,365.0,13.0,119.0,1,0,1,1,52.12104274268022
-297503.5923344948,552.0,2.0,99.0,1,0,0,0,53.84929272353954
-158503.5923344948,300.0,14.0,114.0,0,0,1,1,49.35953726574161
-212503.5923344948,550.0,41.0,92.0,1,0,1,1,49.35953726574161
-297503.5923344948,353.0,109.0,109.0,1,0,1,1,51.725453886390845
-337603.5923344948,206.0,39.0,119.0,1,0,1,1,52.502177730649684
161235.24561403506,0.0,7.0,129.0,0,1,0,0,52.502177730649684
11128.239669421455,0.0,30.0,30.0,0,0,1,1,53.658885394781244
-103529.161971831,200.0,114.0,114.0,1,0,1,1,49.76020481246014
-23529.161971831,0.0,3.0,149.0,0,0,1,1,52.12104274268022
86470.838028169,175.0,2.0,2.0,1,0,1,1,51.3171949018134
-92629.161971831,216.0,2.0,109.0,1,0,1,1,50.159076084991646
-138871.76033057855,250.0,15.0,124.0,1,0,0,1,51.725453886390845
-13529.161971830996,0.0,119.0,119.0,0,1,1,0,49.35953726574161
-262629.161971831,292.0,32.0,119.0,1,0,1,0,49.35953726574161
1039655.903803132,550.0,5.0,150.0,1,0,0,0,53.54438576992164
-740405.737771739,268.0,49.0,119.0,1,0,0,0,52.12104274268022
-484405.73777173896,211.0,33.0,109.0,1,0,0,1,50.159076084991646
-150405.73777173902,292.0,22.0,114.0,1,0,1,1,49.76020481246014
160983.5397727273,1264.0,10.0,10.0,1,0,0,0,50.57781073690932
-239016.4602272727,950.0,10.0,10.0,1,0,0,0,51.725453886390845
-483321.586419753,394.0,36.0,119.0,1,0,0,0,51.3171949018134
-728321.5864197529,282.0,13.0,120.0,1,0,0,0,50.159076084991646
1166678.413580247,0.0,19.0,179.0,0,0,0,0,51.725453886390845
1160983.5397727273,1410.0,3.0,3.0,1,0,0,0,52.502177730649684
-223321.58641975306,364.0,144.0,144.0,1,0,1,1,51.3171949018134
-789016.4602272727,353.0,2.0,51.0,1,0,1,1,52.82029713961896
474578.6326530613,1250.0,14.0,47.0,1,0,1,0,49.35953726574161
88655.90380313201,317.0,15.0,139.0,1,0,1,1,53.44233391370959
-550405.737771739,224.0,34.0,120.0,0,0,1,1,50.159076084991646
-230405.73777173905,273.0,39.0,149.0,1,0,1,1,52.502177730649684
-360405.73777173896,526.0,6.0,6.0,1,0,1,1,50.159076084991646
-178586.68131868137,223.0,36.0,119.0,1,0,0,0,50.95775611199314
-198539.0482315113,154.0,109.0,109.0,1,0,1,1,53.73336218674199
321247.64406779665,0.0,119.0,119.0,0,1,0,0,49.095744430692214
-491344.096196868,307.0,32.0,104.0,1,0,1,1,49.35953726574161
-411344.096196868,334.0,39.0,164.0,1,0,1,1,52.12104274268022
386678.41358024697,534.0,47.0,129.0,1,0,0,1,52.82029713961896
-419321.586419753,333.0,34.0,169.0,1,0,1,1,52.82029713961896
-258321.58641975306,230.0,37.0,109.0,1,0,1,1,50.159076084991646
1581678.413580247,869.0,36.0,119.0,1,0,0,0,52.12104274268022
-643321.5864197529,160.0,69.0,119.0,1,0,1,0,51.3171949018134
-361344.096196868,567.0,49.0,129.0,1,0,1,1,50.95775611199314
1286678.413580247,0.0,3.0,119.0,0,0,1,1,50.159076084991646
1588655.9038031318,675.0,2.0,129.0,1,0,1,1,52.502177730649684
-623321.5864197529,235.0,12.0,120.0,1,0,0,0,51.3171949018134
-559321.5864197529,555.0,67.0,67.0,1,0,0,0,50.159076084991646
1689655.9038031318,2776.0,11.0,99.0,1,0,0,0,50.159076084991646
-261344.09619686802,541.0,32.0,150.0,1,0,1,1,50.159076084991646
-203529.16197183105,191.0,6.0,123.0,1,0,1,1,53.54438576992164
-113321.58641975305,400.0,3.0,159.0,1,0,1,1,50.95775611199314
-67529.161971831,187.0,16.0,119.0,1,0,1,0,53.17250077097781
-389321.586419753,325.0,14.0,120.0,1,0,1,1,50.95775611199314
56953.531669865595,0.0,18.0,134.0,1,0,1,1,52.82029713961896
182053.5316698656,300.0,4.0,149.0,1,0,1,0,52.82029713961896
6953.531669865594,310.0,2.0,134.0,1,0,1,1,52.82029713961896
-333946.4683301344,125.0,34.0,119.0,1,0,1,1,52.12104274268022
752053.5316698656,0.0,139.0,139.0,0,1,0,0,50.159076084991646
-363946.46833013435,150.0,14.0,139.0,1,0,0,0,52.502177730649684
306053.5316698656,0.0,144.0,144.0,0,0,1,0,49.76020481246014
-143046.4683301344,250.0,17.0,89.0,0,0,1,1,50.57781073690932
506053.5316698657,0.0,2.0,2.0,0,0,0,0,51.3171949018134
-346.48575949366204,731.0,12.0,12.0,1,0,0,0,53.17250077097781
499653.5142405064,1270.0,12.0,12.0,1,0,0,0,53.84929272353954
-63529.161971830996,0.0,19.0,109.0,0,0,0,1,53.82884980492944
88547.02000000002,0.0,10.0,109.0,0,1,1,0,53.658885394781244
-73512.41870824057,0.0,4.0,109.0,0,0,1,1,53.44233391370959
-137864.75438596494,160.0,13.0,114.0,1,0,1,1,53.73336218674199
40594.26222826098,371.0,5.0,139.0,1,0,1,0,53.17250077097781
-409321.586419753,160.0,32.0,129.0,1,0,1,1,53.44233391370959
56053.531669865595,300.0,9.0,149.0,1,0,1,1,53.658885394781244
452053.5316698657,0.0,7.0,7.0,0,0,0,0,51.725453886390845
-226412.41870824056,146.0,4.0,95.0,1,0,1,1,53.74985170016183
185175.89222373802,0.0,2.0,120.0,0,0,1,1,53.45752870357929
335175.892223738,0.0,60.0,119.0,0,1,0,0,51.725453886390845
97370.838028169,0.0,17.0,114.0,0,1,0,0,53.17250077097781
-188764.7543859649,0.0,129.0,129.0,0,0,1,1,53.45752870357929
-78764.75438596494,0.0,9.0,139.0,0,1,1,0,53.82884980492944
